FeaturesParamTransientACPAP.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out1 (OFF=0.338255) Y,1.825786e-01,1.171231e-22,-2.376019e-09,6.872073e-02,4.722542e-03
/out1 (OFF=0.3411074) Y,1.825786e-01,2.686488e-22,-2.686116e-09,6.884051e-02,4.739020e-03
/out1 (OFF=0.3439597) Y,1.825786e-01,1.481421e-22,-1.728577e-09,6.897082e-02,4.756978e-03
/out1 (OFF=0.3468121) Y,1.825786e-01,2.068513e-22,-3.020497e-09,6.911288e-02,4.776596e-03
/out1 (OFF=0.3496644) Y,1.825786e-01,1.117971e-22,-3.025291e-09,6.926807e-02,4.798072e-03
/out1 (OFF=0.3525168) Y,1.825786e-01,8.185629e-22,-2.948397e-09,6.943793e-02,4.821634e-03
/out1 (OFF=0.3553691) Y,1.825786e-01,3.207607e-21,5.543810e-09,6.962430e-02,4.847552e-03
/out1 (OFF=0.3582215) Y,1.825786e-01,1.569749e-22,-3.649190e-09,6.982921e-02,4.876130e-03
/out1 (OFF=0.3610738) Y,1.825786e-01,2.120457e-22,-3.743068e-09,7.005525e-02,4.907752e-03
/out1 (OFF=0.3639262) Y,1.825786e-01,3.088725e-22,-3.889141e-09,7.030518e-02,4.942835e-03
/out1 (OFF=0.3667785) Y,1.825786e-01,1.944138e-15,-7.089890e-06,7.058241e-02,4.981897e-03
/out1 (OFF=0.3696309) Y,1.825786e-01,2.292552e-22,-4.350323e-09,7.089097e-02,5.025555e-03
/out1 (OFF=0.3724832) Y,1.825786e-01,9.775941e-18,-5.071685e-07,7.123564e-02,5.074548e-03
/out1 (OFF=0.3753356) Y,1.825786e-01,3.343022e-21,4.186963e-09,7.162216e-02,5.129775e-03
/out1 (OFF=0.3781879) Y,1.825786e-01,3.570438e-21,4.038245e-09,7.205749e-02,5.192334e-03
